#Time,Flux(1.0-10kev)erg/cm^2/s(cons*cflx*tbabs*(2BBPL)absorbed, #lower, ‫#‬upper_error, ‫#‬Luminusity(erg/s),Obs

58923.4710706 -10.8500 -0.00347118 0.00343118 0823591801  
58943.36010995 -10.9424 -0.00387069 0.0038335 0823593901  
58972.36673032 -11.0241 -0.00677758 0.00668535 80402308006 
59030.38083333 -11.0903 -0.0334703 0.0286015 80402308008 
59031.92434028 -11.2021 -0.0134341 0.0127833  80402308010 
59099.78876157 -11.3478 -0.00499088 0.00490132 0823594001  
59130.73395833 -11.3814 -0.00670228 0.00662124 0823594201  


